Large Lines,OK,,,,,,,,,
,,,,,,,,,,
Row Labels,Sum of Shipped Quantity,%,Cumul %,Classification,Days on Hand,Daily Demand,Units on Hand,Item Cube,Cube on Hand,Bins Needed
57066,1,0.0%,99.8%,C,10,0,0,0.07181713,0.0,1
124770,1,0.0%,99.8%,C,10,0,0,0.06825,0.0,1
163536,1,0.0%,99.8%,C,10,0,0,0.343198495,0.1,1
181262,1,0.0%,99.8%,C,10,0,0,0.255052083,0.1,1
125551,1,0.0%,99.8%,C,10,0,0,0.133520833,0.1,1
137967,1,0.0%,99.8%,C,10,0,0,0.0653125,0.0,1
125552,1,0.0%,99.8%,C,10,0,0,0.088666667,0.0,1
56151,1,0.0%,99.8%,C,10,0,0,0.03171875,0.0,1
125562,1,0.0%,99.8%,C,10,0,0,0.075260417,0.0,1
124789,1,0.0%,99.8%,C,10,0,0,0.168416667,0.1,1
163541,1,0.0%,99.8%,C,10,0,0,0.366564236,0.1,1
124791,1,0.0%,99.8%,C,10,0,0,0.238875,0.1,1
67674,1,0.0%,99.8%,C,10,0,0,0.085873843,0.0,1
124805,1,0.0%,99.8%,C,10,0,0,0.094428241,0.0,1
163546,1,0.0%,99.8%,C,10,0,0,0.379427083,0.1,1
131339,1,0.0%,99.8%,C,10,0,0,0.0716875,0.0,1
194949,1,0.0%,99.8%,C,10,0,0,0.209982639,0.1,1
56573,1,0.0%,99.8%,C,10,0,0,0.137083333,0.1,1
143483,1,0.0%,99.8%,C,10,0,0,0.198421875,0.1,1
72719,1,0.0%,99.8%,C,10,0,0,0.157427083,0.1,1
124071,1,0.0%,99.8%,C,10,0,0,0.0925,0.0,1
145938,1,0.0%,99.8%,C,10,0,0,0.228375,0.1,1
57077,1,0.0%,99.8%,C,10,0,0,0.1,0.0,1
207230,1,0.0%,99.8%,C,10,0,0,0.216990741,0.1,1
124106,1,0.0%,99.8%,C,10,0,0,0.089,0.0,1
79745,1,0.0%,99.8%,C,10,0,0,0.098666667,0.0,1
79505,1,0.0%,99.8%,C,10,0,0,0.044203704,0.0,1
155002,1,0.0%,99.8%,C,10,0,0,0.276328125,0.1,1
124113,1,0.0%,99.8%,C,10,0,0,0.051219907,0.0,1
79750,1,0.0%,99.8%,C,10,0,0,0.092559028,0.0,1
124117,1,0.0%,99.8%,C,10,0,0,0.085491898,0.0,1
145955,1,0.0%,99.8%,C,10,0,0,0.283773148,0.1,1
67678,1,0.0%,99.8%,C,10,0,0,0.133615741,0.1,1
207325,1,0.0%,99.8%,C,10,0,0,0.219513889,0.1,1
80216,1,0.0%,99.8%,C,10,0,0,0.115451389,0.0,1
84717,1,0.0%,99.8%,C,10,0,0,0.1389375,0.1,1
124128,1,0.0%,99.8%,C,10,0,0,0.087479167,0.0,1
207348,1,0.0%,99.8%,C,10,0,0,0.185733796,0.1,1
125581,1,0.0%,99.8%,C,10,0,0,0.035027778,0.0,1
79759,1,0.0%,99.8%,C,10,0,0,0.109618056,0.0,1
163675,1,0.0%,99.8%,C,10,0,0,0.182361111,0.1,1
207376,1,0.0%,99.8%,C,10,0,0,0.085321759,0.0,1
80232,1,0.0%,99.8%,C,10,0,0,0.156722222,0.1,1
207419,1,0.0%,99.8%,C,10,0,0,0.106604167,0.0,1
163698,1,0.0%,99.8%,C,10,0,0,0.2660625,0.1,1
124841,1,0.0%,99.8%,C,10,0,0,0.1990625,0.1,1
125588,1,0.0%,99.8%,C,10,0,0,0.06737037,0.0,1
155242,1,0.0%,99.8%,C,10,0,0,0.497166667,0.2,1
79506,1,0.0%,99.8%,C,10,0,0,0.084,0.0,1
72724,1,0.0%,99.8%,C,10,0,0,0.1171875,0.0,1
163706,1,0.0%,99.8%,C,10,0,0,0.32195544,0.1,1
56999,1,0.0%,99.8%,C,10,0,0,0.136822917,0.1,1
80263,1,0.0%,99.8%,C,10,0,0,0.118903356,0.0,1
58103,1,0.0%,99.8%,C,10,0,0,0.411315972,0.2,1
67681,1,0.0%,99.8%,C,10,0,0,0.105034722,0.0,1
145979,1,0.0%,99.8%,C,10,0,0,0.198703704,0.1,1
72118,1,0.0%,99.8%,C,10,0,0,0.095537037,0.0,1
124879,1,0.0%,99.8%,C,10,0,0,0.207083333,0.1,1
67684,1,0.0%,99.8%,C,10,0,0,0.072421875,0.0,1
58109,1,0.0%,99.8%,C,10,0,0,0.0765,0.0,1
195247,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
56698,1,0.0%,99.8%,C,10,0,0,0.091041667,0.0,1
136554,1,0.0%,99.8%,C,10,0,0,0.035592014,0.0,1
75906,1,0.0%,99.8%,C,10,0,0,0.069444444,0.0,1
56841,1,0.0%,99.8%,C,10,0,0,0.088541667,0.0,1
183389,1,0.0%,99.8%,C,10,0,0,0.29521875,0.1,1
60591,1,0.0%,99.8%,C,10,0,0,0.073979167,0.0,1
81287,1,0.0%,99.8%,C,10,0,0,0.104675926,0.0,1
150321,1,0.0%,99.8%,C,10,0,0,0.25025,0.1,1
56143,1,0.0%,99.8%,C,10,0,0,0.140652778,0.1,1
124132,1,0.0%,99.8%,C,10,0,0,0.027671875,0.0,1
138458,1,0.0%,99.8%,C,10,0,0,0.32003125,0.1,1
80270,1,0.0%,99.8%,C,10,0,0,0.086365741,0.0,1
72835,1,0.0%,99.8%,C,10,0,0,0.13175,0.1,1
195743,1,0.0%,99.8%,C,10,0,0,0.376736111,0.1,1
184234,1,0.0%,99.8%,C,10,0,0,0.279739583,0.1,1
55739,1,0.0%,99.8%,C,10,0,0,0.49578125,0.2,1
65909,1,0.0%,99.8%,C,10,0,0,0.2145,0.1,1
163770,1,0.0%,99.8%,C,10,0,0,0.252388889,0.1,1
124937,1,0.0%,99.8%,C,10,0,0,0.0771875,0.0,1
80323,1,0.0%,99.8%,C,10,0,0,0.103634259,0.0,1
57018,1,0.0%,99.8%,C,10,0,0,0.21346875,0.1,1
196195,1,0.0%,99.8%,C,10,0,0,0.385081019,0.1,1
124942,1,0.0%,99.8%,C,10,0,0,0.19140625,0.1,1
150418,1,0.0%,99.8%,C,10,0,0,0.18646875,0.1,1
124961,1,0.0%,99.8%,C,10,0,0,0.102909722,0.0,1
163784,1,0.0%,99.8%,C,10,0,0,0.27546875,0.1,1
60938,1,0.0%,99.8%,C,10,0,0,0.075261574,0.0,1
163788,1,0.0%,99.8%,C,10,0,0,0.27421875,0.1,1
62770,1,0.0%,99.8%,C,10,0,0,0.102083333,0.0,1
134514,1,0.0%,99.8%,C,10,0,0,0.1134375,0.0,1
208273,1,0.0%,99.8%,C,10,0,0,0.2178125,0.1,1
163799,1,0.0%,99.8%,C,10,0,0,0.384837963,0.1,1
208295,1,0.0%,99.8%,C,10,0,0,0.216990741,0.1,1
150421,1,0.0%,99.8%,C,10,0,0,0.188296875,0.1,1
208302,1,0.0%,99.8%,C,10,0,0,0.214026042,0.1,1
163864,1,0.0%,99.8%,C,10,0,0,0.155772569,0.1,1
79794,1,0.0%,99.8%,C,10,0,0,0.126313657,0.0,1
67690,1,0.0%,99.8%,C,10,0,0,0.093900463,0.0,1
124980,1,0.0%,99.8%,C,10,0,0,0.09625,0.0,1
63451,1,0.0%,99.8%,C,10,0,0,0.051244213,0.0,1
124989,1,0.0%,99.8%,C,10,0,0,0.18396875,0.1,1
197762,1,0.0%,99.8%,C,10,0,0,0.328020833,0.1,1
124995,1,0.0%,99.8%,C,10,0,0,0.055636574,0.0,1
197773,1,0.0%,99.8%,C,10,0,0,0.212236111,0.1,1
208391,1,0.0%,99.8%,C,10,0,0,0.214467593,0.1,1
197776,1,0.0%,99.8%,C,10,0,0,0.206423611,0.1,1
208411,1,0.0%,99.8%,C,10,0,0,0.247270833,0.1,1
164141,1,0.0%,99.8%,C,10,0,0,0.3325,0.1,1
208440,1,0.0%,99.8%,C,10,0,0,0.155280093,0.1,1
125607,1,0.0%,99.8%,C,10,0,0,0.044333333,0.0,1
79880,1,0.0%,99.8%,C,10,0,0,0.114527778,0.0,1
164142,1,0.0%,99.8%,C,10,0,0,0.362622685,0.1,1
208511,1,0.0%,99.8%,C,10,0,0,0.221846065,0.1,1
79512,1,0.0%,99.8%,C,10,0,0,0.084,0.0,1
156604,1,0.0%,99.8%,C,10,0,0,0.340314815,0.1,1
124138,1,0.0%,99.8%,C,10,0,0,0.034375,0.0,1
79886,1,0.0%,99.8%,C,10,0,0,0.092417824,0.0,1
124144,1,0.0%,99.8%,C,10,0,0,0.054941551,0.0,1
69679,1,0.0%,99.8%,C,10,0,0,0.212013889,0.1,1
197812,1,0.0%,99.8%,C,10,0,0,0.3325,0.1,1
185832,1,0.0%,99.8%,C,10,0,0,0.293015625,0.1,1
67267,1,0.0%,99.8%,C,10,0,0,0.212673611,0.1,1
54539,1,0.0%,99.8%,C,10,0,0,0.329190394,0.1,1
67270,1,0.0%,99.8%,C,10,0,0,0.222760417,0.1,1
72850,1,0.0%,99.8%,C,10,0,0,0.138541667,0.1,1
197951,1,0.0%,99.8%,C,10,0,0,0.223162037,0.1,1
185883,1,0.0%,99.8%,C,10,0,0,0.429582176,0.2,1
124155,1,0.0%,99.8%,C,10,0,0,0.063758681,0.0,1
186504,1,0.0%,99.8%,C,10,0,0,0.268125,0.1,1
136565,1,0.0%,99.8%,C,10,0,0,0.021,0.0,1
56418,1,0.0%,99.8%,C,10,0,0,0.215711806,0.1,1
197963,1,0.0%,99.8%,C,10,0,0,0.273790509,0.1,1
134070,1,0.0%,99.8%,C,10,0,0,0.170601852,0.1,1
197967,1,0.0%,99.8%,C,10,0,0,0.268333333,0.1,1
209067,1,0.0%,99.8%,C,10,0,0,0.128576389,0.0,1
71849,1,0.0%,99.8%,C,10,0,0,0.295271412,0.1,1
55526,1,0.0%,99.8%,C,10,0,0,0.264444444,0.1,1
197975,1,0.0%,99.8%,C,10,0,0,0.273790509,0.1,1
63103,1,0.0%,99.8%,C,10,0,0,0.306462963,0.1,1
197978,1,0.0%,99.8%,C,10,0,0,0.287233796,0.1,1
131368,1,0.0%,99.8%,C,10,0,0,0.059519676,0.0,1
197985,1,0.0%,99.8%,C,10,0,0,0.285024306,0.1,1
81498,1,0.0%,99.8%,C,10,0,0,0.147048611,0.1,1
165173,1,0.0%,99.8%,C,10,0,0,0.2331875,0.1,1
209424,1,0.0%,99.8%,C,10,0,0,0.105364583,0.0,1
165371,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
54444,1,0.0%,99.8%,C,10,0,0,0.139069444,0.1,1
56940,1,0.0%,99.8%,C,10,0,0,0.101822917,0.0,1
209715,1,0.0%,99.8%,C,10,0,0,0.2178125,0.1,1
136570,1,0.0%,99.8%,C,10,0,0,0.281510417,0.1,1
156914,1,0.0%,99.8%,C,10,0,0,0.277604167,0.1,1
124166,1,0.0%,99.8%,C,10,0,0,0.148,0.1,1
156942,1,0.0%,99.8%,C,10,0,0,0.329190394,0.1,1
136571,1,0.0%,99.8%,C,10,0,0,0.183402778,0.1,1
157000,1,0.0%,99.8%,C,10,0,0,0.369201389,0.1,1
124175,1,0.0%,99.8%,C,10,0,0,0.204638889,0.1,1
125082,1,0.0%,99.8%,C,10,0,0,0.10175,0.0,1
143724,1,0.0%,99.8%,C,10,0,0,0.110087963,0.0,1
210609,1,0.0%,99.8%,C,10,0,0,0.1515625,0.1,1
56746,1,0.0%,99.8%,C,10,0,0,0.095844907,0.0,1
187302,1,0.0%,99.8%,C,10,0,0,0.220375,0.1,1
143726,1,0.0%,99.8%,C,10,0,0,0.18744213,0.1,1
187309,1,0.0%,99.8%,C,10,0,0,0.257213542,0.1,1
64400,1,0.0%,99.8%,C,10,0,0,0.097141204,0.0,1
128166,1,0.0%,99.8%,C,10,0,0,0.142333333,0.1,1
67290,1,0.0%,99.8%,C,10,0,0,0.134100116,0.1,1
187333,1,0.0%,99.8%,C,10,0,0,0.222415509,0.1,1
150554,1,0.0%,99.8%,C,10,0,0,0.222415509,0.1,1
146518,1,0.0%,99.8%,C,10,0,0,0.252890625,0.1,1
80543,1,0.0%,99.8%,C,10,0,0,0.044236111,0.0,1
84864,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
198063,1,0.0%,99.8%,C,10,0,0,0.369201389,0.1,1
125097,1,0.0%,99.8%,C,10,0,0,0.212625,0.1,1
55618,1,0.0%,99.8%,C,10,0,0,0.115451389,0.0,1
146520,1,0.0%,99.8%,C,10,0,0,0.2660625,0.1,1
72265,1,0.0%,99.8%,C,10,0,0,0.085925926,0.0,1
54767,1,0.0%,99.8%,C,10,0,0,0.3325,0.1,1
124191,1,0.0%,99.8%,C,10,0,0,0.156435185,0.1,1
187523,1,0.0%,99.8%,C,10,0,0,0.325572917,0.1,1
198072,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
131378,1,0.0%,99.8%,C,10,0,0,0.047185185,0.0,1
198080,1,0.0%,99.8%,C,10,0,0,0.429582176,0.2,1
79946,1,0.0%,99.8%,C,10,0,0,0.112416667,0.0,1
124193,1,0.0%,99.8%,C,10,0,0,0.1375625,0.1,1
139460,1,0.0%,99.8%,C,10,0,0,0.335,0.1,1
136598,1,0.0%,99.8%,C,10,0,0,0.098435764,0.0,1
64385,1,0.0%,99.8%,C,10,0,0,0.099,0.0,1
125636,1,0.0%,99.8%,C,10,0,0,0.083732639,0.0,1
125130,1,0.0%,99.8%,C,10,0,0,0.106435185,0.0,1
132593,1,0.0%,99.8%,C,10,0,0,0.041099537,0.0,1
157901,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
165546,1,0.0%,99.8%,C,10,0,0,0.321819444,0.1,1
211593,1,0.0%,99.8%,C,10,0,0,0.04837963,0.0,1
165548,1,0.0%,99.8%,C,10,0,0,0.309777778,0.1,1
56827,1,0.0%,99.8%,C,10,0,0,0.168373843,0.1,1
67742,1,0.0%,99.8%,C,10,0,0,0.296478009,0.1,1
188573,1,0.0%,99.8%,C,10,0,0,0.362622685,0.1,1
165551,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
79974,1,0.0%,99.8%,C,10,0,0,0.072569444,0.0,1
125641,1,0.0%,99.8%,C,10,0,0,0.0669375,0.0,1
79987,1,0.0%,99.8%,C,10,0,0,0.182677083,0.1,1
124203,1,0.0%,99.8%,C,10,0,0,0.091943287,0.0,1
211655,1,0.0%,99.8%,C,10,0,0,0.048917824,0.0,1
60592,1,0.0%,99.8%,C,10,0,0,0.21984375,0.1,1
62820,1,0.0%,99.8%,C,10,0,0,0.052135417,0.0,1
124223,1,0.0%,99.8%,C,10,0,0,0.25875,0.1,1
158236,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
131881,1,0.0%,99.8%,C,10,0,0,0.03,0.0,1
128618,1,0.0%,99.8%,C,10,0,0,0.137777778,0.1,1
165778,1,0.0%,99.8%,C,10,0,0,0.378502315,0.1,1
158451,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
131884,1,0.0%,99.8%,C,10,0,0,0.044722222,0.0,1
57204,1,0.0%,99.8%,C,10,0,0,0.082559028,0.0,1
165785,1,0.0%,99.8%,C,10,0,0,0.193125,0.1,1
54620,1,0.0%,99.8%,C,10,0,0,0.277604167,0.1,1
165789,1,0.0%,99.8%,C,10,0,0,0.225001736,0.1,1
71297,1,0.0%,99.8%,C,10,0,0,0.033151042,0.0,1
165793,1,0.0%,99.8%,C,10,0,0,0.230489583,0.1,1
136338,1,0.0%,99.8%,C,10,0,0,0.08029919,0.0,1
136624,1,0.0%,99.8%,C,10,0,0,0.144324074,0.1,1
134317,1,0.0%,99.8%,C,10,0,0,0.06375,0.0,1
165826,1,0.0%,99.8%,C,10,0,0,0.323125,0.1,1
211829,1,0.0%,99.8%,C,10,0,0,0.042947917,0.0,1
129975,1,0.0%,99.8%,C,10,0,0,0.083270255,0.0,1
71315,1,0.0%,99.8%,C,10,0,0,0.228958333,0.1,1
165841,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
64026,1,0.0%,99.8%,C,10,0,0,0.058319444,0.0,1
165847,1,0.0%,99.8%,C,10,0,0,0.336194444,0.1,1
56156,1,0.0%,99.8%,C,10,0,0,0.0819375,0.0,1
67763,1,0.0%,99.8%,C,10,0,0,0.318402778,0.1,1
136351,1,0.0%,99.8%,C,10,0,0,0.08029919,0.0,1
165852,1,0.0%,99.8%,C,10,0,0,0.365231481,0.1,1
134321,1,0.0%,99.8%,C,10,0,0,0.092239583,0.0,1
54753,1,0.0%,99.8%,C,10,0,0,0.406140625,0.2,1
131773,1,0.0%,99.8%,C,10,0,0,0.050666667,0.0,1
63495,1,0.0%,99.8%,C,10,0,0,0.336588542,0.1,1
56865,1,0.0%,99.8%,C,10,0,0,0.101240741,0.0,1
165908,1,0.0%,99.8%,C,10,0,0,0.16328125,0.1,1
68017,1,0.0%,99.8%,C,10,0,0,0.328,0.1,1
125658,1,0.0%,99.8%,C,10,0,0,0.068881944,0.0,1
145246,1,0.0%,99.8%,C,10,0,0,0.328020833,0.1,1
125659,1,0.0%,99.8%,C,10,0,0,0.069125,0.0,1
83587,1,0.0%,99.8%,C,10,0,0,0.080100694,0.0,1
165920,1,0.0%,99.8%,C,10,0,0,0.232020833,0.1,1
152381,1,0.0%,99.8%,C,10,0,0,0.222415509,0.1,1
125662,1,0.0%,99.8%,C,10,0,0,0.163523148,0.1,1
126441,1,0.0%,99.8%,C,10,0,0,0.047774884,0.0,1
63515,1,0.0%,99.8%,C,10,0,0,0.373842593,0.1,1
124530,1,0.0%,99.8%,C,10,0,0,0.056604167,0.0,1
124227,1,0.0%,99.8%,C,10,0,0,0.1456875,0.1,1
61976,1,0.0%,99.8%,C,10,0,0,0.093996528,0.0,1
165941,1,0.0%,99.8%,C,10,0,0,0.25025,0.1,1
204596,1,0.0%,99.8%,C,10,0,0,0.219829282,0.1,1
165950,1,0.0%,99.8%,C,10,0,0,0.252890625,0.1,1
178644,1,0.0%,99.8%,C,10,0,0,0.328020833,0.1,1
136631,1,0.0%,99.8%,C,10,0,0,0.159125,0.1,1
152911,1,0.0%,99.8%,C,10,0,0,0.334140625,0.1,1
82421,1,0.0%,99.8%,C,10,0,0,0.141111111,0.1,1
178653,1,0.0%,99.8%,C,10,0,0,0.366564236,0.1,1
125674,1,0.0%,99.8%,C,10,0,0,0.078929977,0.0,1
57103,1,0.0%,99.8%,C,10,0,0,0.139537037,0.1,1
165963,1,0.0%,99.8%,C,10,0,0,0.269347222,0.1,1
152921,1,0.0%,99.8%,C,10,0,0,0.381111111,0.1,1
165972,1,0.0%,99.8%,C,10,0,0,0.264,0.1,1
126809,1,0.0%,99.8%,C,10,0,0,0.266875,0.1,1
79517,1,0.0%,99.8%,C,10,0,0,0.044203704,0.0,1
72159,1,0.0%,99.8%,C,10,0,0,0.195431134,0.1,1
125679,1,0.0%,99.8%,C,10,0,0,0.085513889,0.0,1
126811,1,0.0%,99.8%,C,10,0,0,0.272805556,0.1,1
79520,1,0.0%,99.8%,C,10,0,0,0.042777778,0.0,1
126812,1,0.0%,99.8%,C,10,0,0,0.370635417,0.1,1
166101,1,0.0%,99.8%,C,10,0,0,0.450535301,0.2,1
126825,1,0.0%,99.8%,C,10,0,0,0.276053241,0.1,1
56556,1,0.0%,99.8%,C,10,0,0,0.130034722,0.1,1
72352,1,0.0%,99.8%,C,10,0,0,0.161972222,0.1,1
64297,1,0.0%,99.8%,C,10,0,0,0.053925926,0.0,1
57941,1,0.0%,99.8%,C,10,0,0,0.134166667,0.1,1
73018,1,0.0%,99.8%,C,10,0,0,0.044236111,0.0,1
126855,1,0.0%,99.8%,C,10,0,0,0.418648148,0.2,1
79525,1,0.0%,99.8%,C,10,0,0,0.044203704,0.0,1
72671,1,0.0%,99.8%,C,10,0,0,0.136822917,0.1,1
65602,1,0.0%,99.8%,C,10,0,0,0.15453125,0.1,1
124570,1,0.0%,99.8%,C,10,0,0,0.066921296,0.0,1
125682,1,0.0%,99.8%,C,10,0,0,0.06865625,0.0,1
133384,1,0.0%,99.8%,C,10,0,0,0.090546875,0.0,1
166421,1,0.0%,99.8%,C,10,0,0,0.450535301,0.2,1
204862,1,0.0%,99.8%,C,10,0,0,0.184722222,0.1,1
144122,1,0.0%,99.8%,C,10,0,0,0.277604167,0.1,1
204866,1,0.0%,99.8%,C,10,0,0,0.18525,0.1,1
166462,1,0.0%,99.8%,C,10,0,0,0.374045139,0.1,1
204884,1,0.0%,99.8%,C,10,0,0,0.251497685,0.1,1
166470,1,0.0%,99.8%,C,10,0,0,0.362622685,0.1,1
55446,1,0.0%,99.8%,C,10,0,0,0.49578125,0.2,1
166485,1,0.0%,99.8%,C,10,0,0,0.442180556,0.2,1
54911,1,0.0%,99.8%,C,10,0,0,0.087611111,0.0,1
166495,1,0.0%,99.8%,C,10,0,0,0.290694444,0.1,1
178802,1,0.0%,99.8%,C,10,0,0,0.291652778,0.1,1
166500,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
57944,1,0.0%,99.8%,C,10,0,0,0.203113426,0.1,1
79526,1,0.0%,99.8%,C,10,0,0,0.182435185,0.1,1
57951,1,0.0%,99.8%,C,10,0,0,0.146972222,0.1,1
132650,1,0.0%,99.8%,C,10,0,0,0.046788194,0.0,1
79625,1,0.0%,99.8%,C,10,0,0,0.118173611,0.0,1
136662,1,0.0%,99.8%,C,10,0,0,0.191708333,0.1,1
178897,1,0.0%,99.8%,C,10,0,0,0.3015,0.1,1
125687,1,0.0%,99.8%,C,10,0,0,0.100126736,0.0,1
179041,1,0.0%,99.8%,C,10,0,0,0.19378125,0.1,1
125691,1,0.0%,99.8%,C,10,0,0,0.058805556,0.0,1
204983,1,0.0%,99.8%,C,10,0,0,0.08237963,0.0,1
125692,1,0.0%,99.8%,C,10,0,0,0.078625,0.0,1
83634,1,0.0%,99.8%,C,10,0,0,0.249109375,0.1,1
125699,1,0.0%,99.8%,C,10,0,0,0.141180556,0.1,1
127033,1,0.0%,99.8%,C,10,0,0,0.236699074,0.1,1
72266,1,0.0%,99.8%,C,10,0,0,0.11725463,0.0,1
127034,1,0.0%,99.8%,C,10,0,0,0.149111111,0.1,1
73021,1,0.0%,99.8%,C,10,0,0,0.05671875,0.0,1
124599,1,0.0%,99.8%,C,10,0,0,0.17437037,0.1,1
57306,1,0.0%,99.8%,C,10,0,0,0.0416875,0.0,1
68208,1,0.0%,99.8%,C,10,0,0,0.259140625,0.1,1
131418,1,0.0%,99.8%,C,10,0,0,0.038513889,0.0,1
205048,1,0.0%,99.8%,C,10,0,0,0.256666667,0.1,1
125707,1,0.0%,99.8%,C,10,0,0,0.044708333,0.0,1
205051,1,0.0%,99.8%,C,10,0,0,0.2603125,0.1,1
125708,1,0.0%,99.8%,C,10,0,0,0.177369792,0.1,1
72170,1,0.0%,99.8%,C,10,0,0,0.316840278,0.1,1
56157,1,0.0%,99.8%,C,10,0,0,0.03171875,0.0,1
179144,1,0.0%,99.8%,C,10,0,0,0.302508102,0.1,1
66523,1,0.0%,99.8%,C,10,0,0,0.188854167,0.1,1
179162,1,0.0%,99.8%,C,10,0,0,0.268125,0.1,1
166568,1,0.0%,99.8%,C,10,0,0,0.450535301,0.2,1
56552,1,0.0%,99.8%,C,10,0,0,0.177333333,0.1,1
166587,1,0.0%,99.8%,C,10,0,0,0.43534838,0.2,1
127112,1,0.0%,99.8%,C,10,0,0,0.1940625,0.1,1
63556,1,0.0%,99.8%,C,10,0,0,0.077083333,0.0,1
124612,1,0.0%,99.8%,C,10,0,0,0.025777778,0.0,1
166589,1,0.0%,99.8%,C,10,0,0,0.429582176,0.2,1
65306,1,0.0%,99.8%,C,10,0,0,0.08,0.0,1
144161,1,0.0%,99.8%,C,10,0,0,0.296633102,0.1,1
205219,1,0.0%,99.8%,C,10,0,0,0.214467593,0.1,1
166691,1,0.0%,99.8%,C,10,0,0,0.492274306,0.2,1
135215,1,0.0%,99.8%,C,10,0,0,0.208317708,0.1,1
199219,1,0.0%,99.8%,C,10,0,0,0.2120625,0.1,1
83848,1,0.0%,99.8%,C,10,0,0,0.13599537,0.1,1
199221,1,0.0%,99.8%,C,10,0,0,0.220375,0.1,1
124623,1,0.0%,99.8%,C,10,0,0,0.098024306,0.0,1
166698,1,0.0%,99.8%,C,10,0,0,0.491987847,0.2,1
124628,1,0.0%,99.8%,C,10,0,0,0.068606481,0.0,1
166722,1,0.0%,99.8%,C,10,0,0,0.193125,0.1,1
58002,1,0.0%,99.8%,C,10,0,0,0.392465856,0.2,1
166725,1,0.0%,99.8%,C,10,0,0,0.225001736,0.1,1
83872,1,0.0%,99.8%,C,10,0,0,0.098148148,0.0,1
144164,1,0.0%,99.8%,C,10,0,0,0.352666667,0.1,1
63028,1,0.0%,99.8%,C,10,0,0,0.044729167,0.0,1
63557,1,0.0%,99.8%,C,10,0,0,0.065219907,0.0,1
83881,1,0.0%,99.8%,C,10,0,0,0.1640625,0.1,1
144166,1,0.0%,99.8%,C,10,0,0,0.346166667,0.1,1
145348,1,0.0%,99.8%,C,10,0,0,0.331665509,0.1,1
166736,1,0.0%,99.8%,C,10,0,0,0.255052083,0.1,1
72175,1,0.0%,99.8%,C,10,0,0,0.175522569,0.1,1
166739,1,0.0%,99.8%,C,10,0,0,0.252388889,0.1,1
65312,1,0.0%,99.8%,C,10,0,0,0.068663194,0.0,1
125738,1,0.0%,99.8%,C,10,0,0,0.21515625,0.1,1
124646,1,0.0%,99.8%,C,10,0,0,0.114583333,0.0,1
166741,1,0.0%,99.8%,C,10,0,0,0.255052083,0.1,1
65321,1,0.0%,99.8%,C,10,0,0,0.154888889,0.1,1
166744,1,0.0%,99.8%,C,10,0,0,0.2603125,0.1,1
57109,1,0.0%,99.8%,C,10,0,0,0.138833333,0.1,1
166748,1,0.0%,99.8%,C,10,0,0,0.27546875,0.1,1
124654,1,0.0%,99.8%,C,10,0,0,0.047395833,0.0,1
166751,1,0.0%,99.8%,C,10,0,0,0.27421875,0.1,1
205460,1,0.0%,99.8%,C,10,0,0,0.1816875,0.1,1
166756,1,0.0%,99.8%,C,10,0,0,0.267259259,0.1,1
179469,1,0.0%,99.8%,C,10,0,0,0.267259259,0.1,1
166761,1,0.0%,99.8%,C,10,0,0,0.14,0.1,1
84135,1,0.0%,99.8%,C,10,0,0,0.147228009,0.1,1
57871,1,0.0%,99.8%,C,10,0,0,0.051018519,0.0,1
56870,1,0.0%,99.8%,C,10,0,0,0.081092593,0.0,1
144169,1,0.0%,99.8%,C,10,0,0,0.371267361,0.1,1
179607,1,0.0%,99.8%,C,10,0,0,0.417083333,0.2,1
166823,1,0.0%,99.8%,C,10,0,0,0.155772569,0.1,1
54367,1,0.0%,99.8%,C,10,0,0,0.29925,0.1,1
54305,1,0.0%,99.8%,C,10,0,0,0.224456019,0.1,1
124658,1,0.0%,99.8%,C,10,0,0,0.108574074,0.0,1
56283,1,0.0%,99.8%,C,10,0,0,0.196333333,0.1,1
154393,1,0.0%,99.8%,C,10,0,0,0.276328125,0.1,1
134657,1,0.0%,99.8%,C,10,0,0,0.1225,0.0,1
154395,1,0.0%,99.8%,C,10,0,0,0.276328125,0.1,1
56749,1,0.0%,99.8%,C,10,0,0,0.095537037,0.0,1
58011,1,0.0%,99.8%,C,10,0,0,0.069685185,0.0,1
56113,1,0.0%,99.8%,C,10,0,0,0.133083912,0.1,1
132198,1,0.0%,99.8%,C,10,0,0,0.054288194,0.0,1
124241,1,0.0%,99.8%,C,10,0,0,0.107333333,0.0,1
56531,1,0.0%,99.8%,C,10,0,0,0.143967014,0.1,1
125766,1,0.0%,99.8%,C,10,0,0,0.172,0.1,1
84620,1,0.0%,99.8%,C,10,0,0,0.153277778,0.1,1
54754,1,0.0%,99.8%,C,10,0,0,0.410243056,0.2,1
57111,1,0.0%,99.8%,C,10,0,0,0.149149306,0.1,1
